Group_Number,Group_Index,PathName_DAPI_ORIG,PathName_FITC_ORIG,FileName_DAPI_ORIG,FileName_FITC_ORIG,Metadata_Barcode,Metadata_Column,Metadata_CreationDate,Metadata_CreationTime,Metadata_FieldIndex,Metadata_ImagingComputer,Metadata_PlateSize,Metadata_RowNumber
1,1,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 1(fld 1 wv DAPI - DAPI).tif,A - 1(fld 1 wv FITC - FITC).tif,HB00001130,1,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,2,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 2(fld 1 wv DAPI - DAPI).tif,A - 2(fld 1 wv FITC - FITC).tif,HB00001130,2,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,3,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 3(fld 1 wv DAPI - DAPI).tif,A - 3(fld 1 wv FITC - FITC).tif,HB00001130,3,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,4,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 4(fld 1 wv DAPI - DAPI).tif,A - 4(fld 1 wv FITC - FITC).tif,HB00001130,4,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,5,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 5(fld 1 wv DAPI - DAPI).tif,A - 5(fld 1 wv FITC - FITC).tif,HB00001130,5,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,6,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 6(fld 1 wv DAPI - DAPI).tif,A - 6(fld 1 wv FITC - FITC).tif,HB00001130,6,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,7,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 7(fld 1 wv DAPI - DAPI).tif,A - 7(fld 1 wv FITC - FITC).tif,HB00001130,7,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,8,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 8(fld 1 wv DAPI - DAPI).tif,A - 8(fld 1 wv FITC - FITC).tif,HB00001130,8,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,9,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 9(fld 1 wv DAPI - DAPI).tif,A - 9(fld 1 wv FITC - FITC).tif,HB00001130,9,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,10,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 10(fld 1 wv DAPI - DAPI).tif,A - 10(fld 1 wv FITC - FITC).tif,HB00001130,10,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,11,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 11(fld 1 wv DAPI - DAPI).tif,A - 11(fld 1 wv FITC - FITC).tif,HB00001130,11,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,12,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 12(fld 1 wv DAPI - DAPI).tif,A - 12(fld 1 wv FITC - FITC).tif,HB00001130,12,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,13,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 13(fld 1 wv DAPI - DAPI).tif,A - 13(fld 1 wv FITC - FITC).tif,HB00001130,13,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,14,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 14(fld 1 wv DAPI - DAPI).tif,A - 14(fld 1 wv FITC - FITC).tif,HB00001130,14,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,15,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 15(fld 1 wv DAPI - DAPI).tif,A - 15(fld 1 wv FITC - FITC).tif,HB00001130,15,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,16,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 16(fld 1 wv DAPI - DAPI).tif,A - 16(fld 1 wv FITC - FITC).tif,HB00001130,16,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,17,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 17(fld 1 wv DAPI - DAPI).tif,A - 17(fld 1 wv FITC - FITC).tif,HB00001130,17,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,18,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 18(fld 1 wv DAPI - DAPI).tif,A - 18(fld 1 wv FITC - FITC).tif,HB00001130,18,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,19,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 19(fld 1 wv DAPI - DAPI).tif,A - 19(fld 1 wv FITC - FITC).tif,HB00001130,19,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,20,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 20(fld 1 wv DAPI - DAPI).tif,A - 20(fld 1 wv FITC - FITC).tif,HB00001130,20,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,21,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 21(fld 1 wv DAPI - DAPI).tif,A - 21(fld 1 wv FITC - FITC).tif,HB00001130,21,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,22,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 22(fld 1 wv DAPI - DAPI).tif,A - 22(fld 1 wv FITC - FITC).tif,HB00001130,22,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,23,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 23(fld 1 wv DAPI - DAPI).tif,A - 23(fld 1 wv FITC - FITC).tif,HB00001130,23,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,24,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,A - 24(fld 1 wv DAPI - DAPI).tif,A - 24(fld 1 wv FITC - FITC).tif,HB00001130,24,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,1
1,25,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 24(fld 1 wv DAPI - DAPI).tif,B - 24(fld 1 wv FITC - FITC).tif,HB00001130,24,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,26,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 23(fld 1 wv DAPI - DAPI).tif,B - 23(fld 1 wv FITC - FITC).tif,HB00001130,23,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,27,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 22(fld 1 wv DAPI - DAPI).tif,B - 22(fld 1 wv FITC - FITC).tif,HB00001130,22,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,28,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 21(fld 1 wv DAPI - DAPI).tif,B - 21(fld 1 wv FITC - FITC).tif,HB00001130,21,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,29,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 20(fld 1 wv DAPI - DAPI).tif,B - 20(fld 1 wv FITC - FITC).tif,HB00001130,20,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,30,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 19(fld 1 wv DAPI - DAPI).tif,B - 19(fld 1 wv FITC - FITC).tif,HB00001130,19,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,31,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 18(fld 1 wv DAPI - DAPI).tif,B - 18(fld 1 wv FITC - FITC).tif,HB00001130,18,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,32,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 17(fld 1 wv DAPI - DAPI).tif,B - 17(fld 1 wv FITC - FITC).tif,HB00001130,17,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,33,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 16(fld 1 wv DAPI - DAPI).tif,B - 16(fld 1 wv FITC - FITC).tif,HB00001130,16,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,34,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 15(fld 1 wv DAPI - DAPI).tif,B - 15(fld 1 wv FITC - FITC).tif,HB00001130,15,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,35,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 14(fld 1 wv DAPI - DAPI).tif,B - 14(fld 1 wv FITC - FITC).tif,HB00001130,14,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,36,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 13(fld 1 wv DAPI - DAPI).tif,B - 13(fld 1 wv FITC - FITC).tif,HB00001130,13,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,37,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 12(fld 1 wv DAPI - DAPI).tif,B - 12(fld 1 wv FITC - FITC).tif,HB00001130,12,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,38,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 11(fld 1 wv DAPI - DAPI).tif,B - 11(fld 1 wv FITC - FITC).tif,HB00001130,11,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,39,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 10(fld 1 wv DAPI - DAPI).tif,B - 10(fld 1 wv FITC - FITC).tif,HB00001130,10,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,40,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 9(fld 1 wv DAPI - DAPI).tif,B - 9(fld 1 wv FITC - FITC).tif,HB00001130,9,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,41,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 8(fld 1 wv DAPI - DAPI).tif,B - 8(fld 1 wv FITC - FITC).tif,HB00001130,8,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,42,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 7(fld 1 wv DAPI - DAPI).tif,B - 7(fld 1 wv FITC - FITC).tif,HB00001130,7,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,43,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 6(fld 1 wv DAPI - DAPI).tif,B - 6(fld 1 wv FITC - FITC).tif,HB00001130,6,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,44,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 5(fld 1 wv DAPI - DAPI).tif,B - 5(fld 1 wv FITC - FITC).tif,HB00001130,5,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,45,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 4(fld 1 wv DAPI - DAPI).tif,B - 4(fld 1 wv FITC - FITC).tif,HB00001130,4,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,46,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 3(fld 1 wv DAPI - DAPI).tif,B - 3(fld 1 wv FITC - FITC).tif,HB00001130,3,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,47,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 2(fld 1 wv DAPI - DAPI).tif,B - 2(fld 1 wv FITC - FITC).tif,HB00001130,2,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,48,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,B - 1(fld 1 wv DAPI - DAPI).tif,B - 1(fld 1 wv FITC - FITC).tif,HB00001130,1,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,2
1,49,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 1(fld 1 wv DAPI - DAPI).tif,C - 1(fld 1 wv FITC - FITC).tif,HB00001130,1,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,50,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 2(fld 1 wv DAPI - DAPI).tif,C - 2(fld 1 wv FITC - FITC).tif,HB00001130,2,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,51,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 3(fld 1 wv DAPI - DAPI).tif,C - 3(fld 1 wv FITC - FITC).tif,HB00001130,3,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,52,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 4(fld 1 wv DAPI - DAPI).tif,C - 4(fld 1 wv FITC - FITC).tif,HB00001130,4,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,53,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 5(fld 1 wv DAPI - DAPI).tif,C - 5(fld 1 wv FITC - FITC).tif,HB00001130,5,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,54,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 6(fld 1 wv DAPI - DAPI).tif,C - 6(fld 1 wv FITC - FITC).tif,HB00001130,6,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,55,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 7(fld 1 wv DAPI - DAPI).tif,C - 7(fld 1 wv FITC - FITC).tif,HB00001130,7,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,56,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 8(fld 1 wv DAPI - DAPI).tif,C - 8(fld 1 wv FITC - FITC).tif,HB00001130,8,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,57,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 9(fld 1 wv DAPI - DAPI).tif,C - 9(fld 1 wv FITC - FITC).tif,HB00001130,9,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,58,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 10(fld 1 wv DAPI - DAPI).tif,C - 10(fld 1 wv FITC - FITC).tif,HB00001130,10,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,59,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 11(fld 1 wv DAPI - DAPI).tif,C - 11(fld 1 wv FITC - FITC).tif,HB00001130,11,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,60,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 12(fld 1 wv DAPI - DAPI).tif,C - 12(fld 1 wv FITC - FITC).tif,HB00001130,12,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,61,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 13(fld 1 wv DAPI - DAPI).tif,C - 13(fld 1 wv FITC - FITC).tif,HB00001130,13,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,62,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 14(fld 1 wv DAPI - DAPI).tif,C - 14(fld 1 wv FITC - FITC).tif,HB00001130,14,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,63,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 15(fld 1 wv DAPI - DAPI).tif,C - 15(fld 1 wv FITC - FITC).tif,HB00001130,15,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,64,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 16(fld 1 wv DAPI - DAPI).tif,C - 16(fld 1 wv FITC - FITC).tif,HB00001130,16,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,65,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 17(fld 1 wv DAPI - DAPI).tif,C - 17(fld 1 wv FITC - FITC).tif,HB00001130,17,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,66,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 18(fld 1 wv DAPI - DAPI).tif,C - 18(fld 1 wv FITC - FITC).tif,HB00001130,18,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,67,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 19(fld 1 wv DAPI - DAPI).tif,C - 19(fld 1 wv FITC - FITC).tif,HB00001130,19,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,68,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 20(fld 1 wv DAPI - DAPI).tif,C - 20(fld 1 wv FITC - FITC).tif,HB00001130,20,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,69,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 21(fld 1 wv DAPI - DAPI).tif,C - 21(fld 1 wv FITC - FITC).tif,HB00001130,21,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,70,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 22(fld 1 wv DAPI - DAPI).tif,C - 22(fld 1 wv FITC - FITC).tif,HB00001130,22,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,71,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 23(fld 1 wv DAPI - DAPI).tif,C - 23(fld 1 wv FITC - FITC).tif,HB00001130,23,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,72,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,C - 24(fld 1 wv DAPI - DAPI).tif,C - 24(fld 1 wv FITC - FITC).tif,HB00001130,24,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,3
1,73,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 24(fld 1 wv DAPI - DAPI).tif,D - 24(fld 1 wv FITC - FITC).tif,HB00001130,24,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,74,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 23(fld 1 wv DAPI - DAPI).tif,D - 23(fld 1 wv FITC - FITC).tif,HB00001130,23,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,75,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 22(fld 1 wv DAPI - DAPI).tif,D - 22(fld 1 wv FITC - FITC).tif,HB00001130,22,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,76,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 21(fld 1 wv DAPI - DAPI).tif,D - 21(fld 1 wv FITC - FITC).tif,HB00001130,21,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,77,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 20(fld 1 wv DAPI - DAPI).tif,D - 20(fld 1 wv FITC - FITC).tif,HB00001130,20,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,78,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 19(fld 1 wv DAPI - DAPI).tif,D - 19(fld 1 wv FITC - FITC).tif,HB00001130,19,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,79,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 18(fld 1 wv DAPI - DAPI).tif,D - 18(fld 1 wv FITC - FITC).tif,HB00001130,18,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,80,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 17(fld 1 wv DAPI - DAPI).tif,D - 17(fld 1 wv FITC - FITC).tif,HB00001130,17,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,81,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 16(fld 1 wv DAPI - DAPI).tif,D - 16(fld 1 wv FITC - FITC).tif,HB00001130,16,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,82,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 15(fld 1 wv DAPI - DAPI).tif,D - 15(fld 1 wv FITC - FITC).tif,HB00001130,15,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,83,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 14(fld 1 wv DAPI - DAPI).tif,D - 14(fld 1 wv FITC - FITC).tif,HB00001130,14,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,84,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 13(fld 1 wv DAPI - DAPI).tif,D - 13(fld 1 wv FITC - FITC).tif,HB00001130,13,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,85,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 12(fld 1 wv DAPI - DAPI).tif,D - 12(fld 1 wv FITC - FITC).tif,HB00001130,12,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,86,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 11(fld 1 wv DAPI - DAPI).tif,D - 11(fld 1 wv FITC - FITC).tif,HB00001130,11,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,87,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 10(fld 1 wv DAPI - DAPI).tif,D - 10(fld 1 wv FITC - FITC).tif,HB00001130,10,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,88,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 9(fld 1 wv DAPI - DAPI).tif,D - 9(fld 1 wv FITC - FITC).tif,HB00001130,9,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,89,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 8(fld 1 wv DAPI - DAPI).tif,D - 8(fld 1 wv FITC - FITC).tif,HB00001130,8,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,90,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 7(fld 1 wv DAPI - DAPI).tif,D - 7(fld 1 wv FITC - FITC).tif,HB00001130,7,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,91,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 6(fld 1 wv DAPI - DAPI).tif,D - 6(fld 1 wv FITC - FITC).tif,HB00001130,6,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,92,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 5(fld 1 wv DAPI - DAPI).tif,D - 5(fld 1 wv FITC - FITC).tif,HB00001130,5,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,93,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 4(fld 1 wv DAPI - DAPI).tif,D - 4(fld 1 wv FITC - FITC).tif,HB00001130,4,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,94,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 3(fld 1 wv DAPI - DAPI).tif,D - 3(fld 1 wv FITC - FITC).tif,HB00001130,3,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,95,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 2(fld 1 wv DAPI - DAPI).tif,D - 2(fld 1 wv FITC - FITC).tif,HB00001130,2,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,96,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,D - 1(fld 1 wv DAPI - DAPI).tif,D - 1(fld 1 wv FITC - FITC).tif,HB00001130,1,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,4
1,97,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,E - 1(fld 1 wv DAPI - DAPI).tif,E - 1(fld 1 wv FITC - FITC).tif,HB00001130,1,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,5
1,98,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,E - 2(fld 1 wv DAPI - DAPI).tif,E - 2(fld 1 wv FITC - FITC).tif,HB00001130,2,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,5
1,99,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,E - 3(fld 1 wv DAPI - DAPI).tif,E - 3(fld 1 wv FITC - FITC).tif,HB00001130,3,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,5
1,100,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,E - 4(fld 1 wv DAPI - DAPI).tif,E - 4(fld 1 wv FITC - FITC).tif,HB00001130,4,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,5
1,101,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,E - 5(fld 1 wv DAPI - DAPI).tif,E - 5(fld 1 wv FITC - FITC).tif,HB00001130,5,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,5
1,102,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,E - 6(fld 1 wv DAPI - DAPI).tif,E - 6(fld 1 wv FITC - FITC).tif,HB00001130,6,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,5
1,103,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,E - 7(fld 1 wv DAPI - DAPI).tif,E - 7(fld 1 wv FITC - FITC).tif,HB00001130,7,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,5
1,104,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,E - 8(fld 1 wv DAPI - DAPI).tif,E - 8(fld 1 wv FITC - FITC).tif,HB00001130,8,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,5
1,105,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,E - 9(fld 1 wv DAPI - DAPI).tif,E - 9(fld 1 wv FITC - FITC).tif,HB00001130,9,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,5
1,106,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,E - 10(fld 1 wv DAPI - DAPI).tif,E - 10(fld 1 wv FITC - FITC).tif,HB00001130,10,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,5
1,107,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,E - 11(fld 1 wv DAPI - DAPI).tif,E - 11(fld 1 wv FITC - FITC).tif,HB00001130,11,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,5
1,108,/labshare/data/incell/vb00021880_1,/labshare/data/incell/vb00021880_1,E - 12(fld 1 wv DAPI - DAPI).tif,E - 12(fld 1 wv FITC - FITC).tif,HB00001130,12,3/14/2013,17:43:52,0,NRCHBS-WDL30088,384,5
